stop_id;stop_code;stop_name;stop_desc;stop_lat;stop_lon;zone_id;stop_url;location_type;parent_station;stop_timezone;wheelchair_boarding
5241390;;I - Cancha Rayada / Diez Ote;;-3542094455;-7165089816;;;0;;;0
5241391;;I - Veintisiete Sur / Trece Pte;;-3544463268;-7169115812;;;0;;;0
5241392;;I - Cancha Rayada / Ocho Nte;;-3541758931;-7165367961;;;0;;;0
5241394;;I - Veintinueve Sur / Diecisiete Pte;;-3544575364;-716958198;;;0;;;0
5241395;;I - Veintinueve Sur / Dieciséis Pte;;-3544598308;-7169510365;;;0;;;0
5241396;;I - Catorce Oriente / Cinco Nte;;-3542279806;-7164549619;;;0;;;0
5241397;;I - Catorce Oriente / Seis Nte;;-3542152159;-7164499462;;;0;;;0
5241398;;I - Catorce Oriente / 9 Nte;;-3541847896;-7164362401;;;0;;;0
5241399;;I - Catorce Oriente / Doce Nte A;;-3541693574;-7164199054;;;0;;;0
5241400;;I - Av. 21 Nte / 23 Ote;;-3541101396;-7162414312;;;0;;;0
5241401;;I - Bicentenario / Parada I;;-3541310379;-7161759317;;;0;;;0
5241402;;I - Bicentenario / Parada II;;-3541282399;-716168046;;;0;;;0
5241403;;I - Bicentenario / Parada III;;-3541252232;-7161699235;;;0;;;0
5241404;;I - Bicentenario / Parada IV;;-3541257478;-7161837637;;;0;;;0
5241405;;I - Circunvalación / Veinte Ote;;-3541916749;-7163407266;;;0;;;0
5241406;;I - Dos Norte / Once Ote;;-3542622302;-7164952219;;;0;;;0
5241407;;I - Carlos Schorr / El Arenal;;-354288217;-7167188644;;;0;;;0
5241408;;I - Unihue / Yerbas Buenas;;-3545634414;-7168514729;;;0;;;0
5241409;;I - Unihue / Av. Duao;;-3545411996;-7168380082;;;0;;;0
5241410;;I - Once Ote / Diez Sur;;-3543851189;-7165148556;;;0;;;0
5241411;;I - Diez Ote / Stgo II Beroiza;;-3544080424;-7165255845;;;0;;;0
5241412;;I - Diez Oriente / Guacolda;;-354427163;-7165318877;;;0;;;0
5241413;;I - Diez Oriente / Amira;;-3544428743;-7165368229;;;0;;;0
5241414;;I - Diez Ote / Pje 34;;-3544498012;-7165419728;;;0;;;0
5241415;;I - Once Ote / Rebeca Matte;;-354470494;-7165184498;;;0;;;0
5241416;;I - Once Oriente / Pje Stgo Aldea;;-3544782291;-7165201128;;;0;;;0
5241417;;I - Dieciséis Sur / Pje Diez 1/2 Ote;;-3544818781;-7165352941;;;0;;;0
5241418;;I - Nueve Oriente / Diecisiete Sur;;-354479409;-7165999353;;;0;;;0
5241419;;I - 9 Ote / 25 Sur;;-3545441274;-7166172624;;;0;;;0
5241420;;I - 9 Ote / 27 Sur;;-3545728579;-7166341603;;;0;;;0
5241421;;I - 9 Ote / 28 Sur;;-3545806138;-7166385859;;;0;;;0
5241422;;I - 28 Sur / 10 1/2 Ote;;-3545998395;-7165928543;;;0;;;0
5241423;;I - 10 1/2 Ote / 29 Sur;;-3546108941;-7165984601;;;0;;;0
5241424;;I - 29 Sur / 9 1/2 Ote;;-3546001454;-7166287422;;;0;;;0
5241425;;I - 29 Sur;;-3545872118;-716661787;;;0;;;0
5244247;;I - 13 Ote / Parada I;;-354089831;-7163627744;;;0;;;0
5244248;;I - 13 Ote / Parada II;;-35409816;-7163794041;;;0;;;0
5244249;;I - 13 Ote / Parada III;;-3541129596;-7164056629;;;0;;;0
5244250;;I - Once Ote / Parada I;;-3541028382;-7164169014;;;0;;;0
5244251;;I - Diez Nte / Once Ote;;-3541567447;-7164888382;;;0;;;0
5244252;;I - Cinco Ote / Diez Nte;;-3541445691;-7165880799;;;0;;;0
5244253;;I - Cinco Ote / Seis Nte;;-3541946039;-7165923446;;;0;;;0
5244254;;I - Cinco Sur / Dieciocho Ote;;-3543413462;-7164230168;;;0;;;0
5244255;;I - Catorce Ote / Once Sur;;-3543944938;-7164689362;;;0;;;0
5244256;;I - Catorce Sur / Pje Ángel Cruchaga;;-3544711058;-7165045559;;;0;;;0
5244262;;I - Ocho Ote / Siete Nte;;-3541873251;-7165487051;;;0;;;0
5244263;;I - Trece 1/2 Ote B / Trece 1/2 Ote A;;-3541524822;-7164397806;;;0;;;0
5244264;;I - Doce Nte / Trece Nte;;-3541341202;-7164253503;;;0;;;0
5244265;;I - Calle 13 Ote / Parada I;;-3541146866;-7164062262;;;0;;;0
5244266;;I - Catorce Ote / Parada II;;-3541249171;-7163975358;;;0;;;0
5244267;;I - Trece 1/2 Ote / Parada II;;-3541079098;-7163654029;;;0;;;0
5244270;;I - 1 Ote / Siete Nte;;-3541772921;-7166444063;;;0;;;0
5244271;;I - Dieciocho Ote / Tres Sur;;-354313875;-7164017737;;;0;;;0
5244272;;I - Ocho Sur / Los Liros;;-3544024263;-7163420677;;;0;;;0
5244273;;I - Ocho Sur / 31 Ote;;-3544177448;-7163115174;;;0;;;0
5244274;;I - 31 Ote / Nueve 1/2 Sur;;-3544345707;-716322273;;;0;;;0
5244275;;I - Ocho Sur / Pje Treinta y Cuatro Ote A;;-3544516148;-7162435234;;;0;;;0
5244280;;I - Dos Ote / Ocho Nte;;-3541692262;-7166293591;;;0;;;0
5244285;;I - Diez Sur / 30 Ote;;-354434964;-7163463861;;;0;;;0
5244286;;I - Catorce Ote / Cuatro Sur;;-3543293263;-7164573759;;;0;;;0
5244287;;I - 1 Ote / Doce Sur;;-3544035845;-7166668564;;;0;;;0
5244288;;I - 1 Ote / Dieciséis Sur;;-3544301567;-7166692168;;;0;;;0
5244289;;I - Dieciocho Sur / Andrés Bello;;-3544746456;-7166525602;;;0;;;0
5244290;;I - Andrés Bello / Veintiuno Sur;;-3544893728;-716661787;;;0;;;0
5244291;;I - 5 Ote / 25 Sur;;-3545088192;-7166698337;;;0;;;0
5244292;;I - 25 Sur / 1 Ote;;-3545036626;-7167104959;;;0;;;0
5244293;;I - 25 Sur / Tres Pte;;-3544786661;-7167530358;;;0;;;0
5244294;;I - Tres Pte / 25 Sur B;;-3544874936;-7167608142;;;0;;;0
5244298;;I - Arturo Prat / Av. 5 Pte;;-354497348;-7168192863;;;0;;;0
5244299;;I - Cuatro 1/2 Pte C / Veintiséis Sur;;-3544697948;-716815263;;;0;;;0
5244300;;I - Veintiséis Sur / Cuatro 1/2 Pte B;;-3544787972;-7167984188;;;0;;;0
5244314;;I - 4 Pte / 25 Sur B;;-3544944857;-71676355;;;0;;;0
5244315;;I - 25 Sur / Av. 1 1/2 Pte;;-3544843472;-7167418778;;;0;;;0
5244316;;I - 25 Sur / 3 1/2 Ote A;;-354508841;-7166976213;;;0;;;0
5244317;;I - Andrés Bello / Veintidós Sur O;;-3544916452;-7166618943;;;0;;;0
5244318;;I - Dieciocho Sur / Diego Portales;;-3544720672;-7166581392;;;0;;;0
5244319;;I - Cinco Sur / Catorce Ote;;-3543378495;-7164604604;;;0;;;0
5244343;;I - Diecinueve Ote / Ocho Sur;;-3543733838;-7164149702;;;0;;;0
5244344;;I - Diez Sur / 31 Ote;;-3544429617;-7163294613;;;0;;;0
5244345;;I - Diez Sur / Treinta y Tres Ote;;-3544612293;-7162900865;;;0;;;0
5244346;;I - Diez Sur A / Pje Treinta y Tres Ote B;;-3544639825;-7162777483;;;0;;;0
5244347;;I - Diez Sur A / Pje Treinta y Tres Ote A;;-3544681778;-7162697554;;;0;;;0
5244348;;I - Diez Sur A / Pjr Treinta y Cinco Ote;;-3544753448;-7162544399;;;0;;;0
5244350;;I - 21 Pte / Veinticinco Sur;;-3544001755;-7169636428;;;0;;;0
5244351;;I - 21 Pte / Veintiseis Sur C;;-3543900795;-7169548452;;;0;;;0
5244352;;I - Dieciocho 1/2 Pte / Veintidós Sur;;-3543744327;-7169422388;;;0;;;0
5244353;;I - Dieciocho Pte B / Veintidós Sur;;-3543639431;-7169364989;;;0;;;0
5244354;;I - Veintidos Sur / Dieciocho Pte;;-3543677456;-7169237852;;;0;;;0
5244369;;I - Quince Ote / Siete Sur;;-3543569936;-7164494097;;;0;;;0
5244370;;I - Treinta y Dos Ote / Pje Seis y Medio Sur C;;-3544128062;-7162796259;;;0;;;0
5244371;;I - Treinta y Dos Ote / Pje Seis y Medio Sur;;-3544052016;-716273886;;;0;;;0
5244372;;I - Treinta y Dos Ote / Pje Cinco Sur B;;-3543954335;-7162676901;;;0;;;0
5244380;;I - Treinta y Dos Ote / Pje Cinco y Medio Sur;;-3543967009;-7162695408;;;0;;;0
5244381;;I - Treinta y Dos Ote / Ocho Sur;;-3544247811;-71628896;;;0;;;0
5244382;;I - Ocho Sur / Treinta 1/2 Ote;;-3544150351;-7163131535;;;0;;;0
5244400;;I - Diecinueve Sur / Trece Pte;;-3543752195;-7168570518;;;0;;;0
5244401;;I - Diecinueve Sur / Dieciséis Pte;;-354363506;-7168755054;;;0;;;0
5244402;;I - Diecisiete Poniente / Veintiuno 1/2 Sur;;-3543735586;-7169063777;;;0;;;0
5244404;;I - Veintiuno 1/2 Sur / Dieciocho Pte;;-3543680079;-7169214785;;;0;;;0
5244405;;I - Dieciocho 1/2 Pte / Veintiséis Sur;;-3543753287;-7169430971;;;0;;;0
5244406;;I - 21 Pte / Veintiséis Sur C;;-3543872824;-7169529676;;;0;;;0
5244407;;I - 21 Pte / 25 Sur;;-3543974658;-7169626236;;;0;;;0
5244408;;I - 21 Pte / Veintiséis 1/2 Sur;;-3544071246;-7169707239;;;0;;;0
5244412;;I - Siete Ote / Trece Nte;;-3540996902;-7165248871;;;0;;;0
5244413;;I - Siete Oriente / Manuel Montt;;-3540827043;-7165116638;;;0;;;0
5244415;;I - Catorce Nte / 6 Ote;;-3540526883;-7165297151;;;0;;;0
5244417;;I - Cinco Ote / Diecinueve Nte C;;-3540225182;-7165276766;;;0;;;0
5244420;;I - Circ. Nte / Parada I;;-3539815899;-7164730132;;;0;;;0
5244422;;I - Carretera Acceso Norte / Parada I;;-3539706579;-716496402;;;0;;;0
5244423;;I - Cruce Av. Lircay-Av.Circunvalación Sur / Parada II;;-353953385;-7165104032;;;0;;;0
5244425;;I - Pje 24 Nte / Parada I;;-3539435021;-7165400147;;;0;;;0
5244426;;I - Pje 24 Nte / Parada II;;-3539329631;-7165266573;;;0;;;0
5244429;;I - Carretera Acceso Nte / Parada I;;-353973063;-7164895892;;;0;;;0
5244430;;I - Catorce Nte / Joaquín Prieto;;-3540575854;-7165260136;;;0;;;0
5244431;;I - Siete Ote / Ramón Freire;;-3540831634;-7165128708;;;0;;;0
5244432;;I - Siete Ote / Domingo Sta María;;-354089984;-7165180206;;;0;;;0
5244434;;I - Cinco Ote / Pje Argentina;;-3543540215;-7166075528;;;0;;;0
5244435;;I - Cost / 6 Ote;;-3543725097;-7166001499;;;0;;;0
5244436;;I - Cinco Ote / Catorce Sur;;-3544145544;-7166295469;;;0;;;0
5244437;;I - Catorce Sur / 6 Ote;;-3544213285;-716621232;;;0;;;0
5244438;;I - Catorce Sur / Nueve Ote;;-3544406454;-7165781021;;;0;;;0
5244444;;I - Veinticinco Ote / Cuatro Nte;;-3542840862;-7162894964;;;0;;;0
5244445;;I - Sta Rosa / Jaime;;-3543211527;-7167449892;;;0;;;0
5244446;;I - Madrid / Catorce Sur;;-3543882002;-7167408586;;;0;;;0
5244447;;I - Cuatro Pte / Ignacio Carrera Pinto;;-3544177447;-7167525798;;;0;;;0
5244448;;I - Diecinueve Sur / Cinco Pte;;-3544082172;-7167755127;;;0;;;0
5244449;;I - Cinco Pte / Veinte Sur;;-3544210226;-7167873144;;;0;;;0
5244450;;I - Cinco Pte / Veinticuatro 1/2 Sur;;-3544518552;-7168017715;;;0;;;0
5244451;;I - Av. 5 Pte / 33 Sur;;-3545102394;-7168232292;;;0;;;0
5244452;;I - Av. 5 Pte / Provincia de Talca;;-3545568432;-7168243289;;;0;;;0
5244453;;I - Av. 5 Pte / Curepto;;-354559902;-7168233633;;;0;;;0
5244454;;I - Av. 5 Pte / Av. Duao;;-3545444333;-7168230414;;;0;;;0
5244455;;I - Veintiséis Sur C / Pje Cuatro Pte B;;-354449386;-7167842031;;;0;;;0
5244457;;I - Diag. Camino Al Agua Potable / Av. Circ Ote;;-3542434117;-7162551373;;;0;;;0
5244460;;I - Camino Las Rastras / Tricahue;;-3543500441;-7160971284;;;0;;;0
5244461;;I - Av. San Miguel;;-3543798086;-7161788821;;;0;;;0
5244462;;I - El Arenal / Dos Pte;;-3543197977;-7167013228;;;0;;;0
5244463;;I - El Arenal / Santander;;-354334178;-716687429;;;0;;;0
5244464;;I - Barcelona / Lugo;;-3543421767;-7166817427;;;0;;;0
5244465;;I - Barcelona / Piduco;;-3543526666;-7166938126;;;0;;;0
5244466;;I - Circunvalación Sur / Pje Castilla;;-3543786723;-7167052925;;;0;;;0
5244467;;I - Circunvalación Sur / Pje Alicante;;-3543930515;-7167029053;;;0;;;0
5244468;;I - Circunvalación Sur / Catorce Sur;;-3544003503;-7167010546;;;0;;;0
5244469;;I - Catorce Sur / Pje Sta Cruz;;-3543982088;-7167152166;;;0;;;0
5244470;;I - Catorce Sur / Madrid;;-354390757;-7167395711;;;0;;;0
5244471;;I - Catorce Sur / Cuatro 1/2 Pte D;;-3543794153;-7167590976;;;0;;;0
5244472;;I - Catorce Sur / Cinco Pte;;-3543730778;-7167703092;;;0;;;0
5244473;;I - K-610 / Principal;;-3545665438;-7170342654;;;0;;;0
5244474;;I - Principal / Obispo Manuel Larrain;;-3545831481;-7170332193;;;0;;;0
5244475;;I - Principal / Calle Juan Pablo II;;-3545931106;-7170317173;;;0;;;0
5244476;;I - Calle Juan Pablo II / Pasaje 25;;-3545919308;-7170598805;;;0;;;0
5244478;;I - K-610 / Obispo Manuel Larrain;;-3545725738;-7170880437;;;0;;;0
5244480;;I - El Arenal / Dos Pte;;-3543230322;-7166989625;;;0;;;0
5244481;;I - El Arenal / Bernardo O´Higgins;;-3543040184;-7167109251;;;0;;;0
5244482;;I - Av. San Miguel / Veinticinco y Medio Ote;;-3543318614;-7163361669;;;0;;;0
5244484;;I - K-610 / Carlos González;;-3545702579;-7170647621;;;0;;;0
5244485;;I - K-610 / Parada I;;-3545852018;-7171634674;;;0;;;0
5244486;;I - K-610 / Parada II;;-3546485135;-7173090041;;;0;;;0
5244487;;I - K-610 / Parada III;;-3546933399;-7173778832;;;0;;;0
5244488;;I - K-614 / K-610;;-3547128032;-7174652427;;;0;;;0
5244489;;I - K-614 / Parada IV;;-3547604001;-717468971;;;0;;;0
5244490;;I - K-614 / Parada V;;-3547922899;-7174727261;;;0;;;0
5244491;;I - K-614 / Parada VI;;-3548062686;-7174744427;;;0;;;0
5244492;;I - K-614 / Parada VII;;-3548122969;-7174751937;;;0;;;0
5244493;;I - K-614 / Parada VIII;;-3548617442;-7174795926;;;0;;;0
5244494;;I - K-614 / Parada IX;;-3548634478;-7174629092;;;0;;;0
5244495;;I - K-614 / Parada X;;-3548547117;-7174619973;;;0;;;0
5244496;;I - K-614 / Parada XI;;-3548054823;-717481792;;;0;;;0
5244497;;I - K-614 / Parada XII;;-3548318228;-7175392449;;;0;;;0
5244498;;I - K-614 / Parada XIII;;-3548473297;-7175607562;;;0;;;0
5244499;;I - Quernel / Paradero 1;;-3548227807;-717525512;;;0;;;0
5244500;;I - K-614 / Parada 2;;-3547623659;-7174684346;;;0;;;0
5244501;;I - Av. San Miguel / Parada1;;-3543807265;-7161811352;;;0;;;0
5244582;;I - Veintiséis Sur / Cinco Pte A;;-3544640262;-716820842;;;0;;;0
5244583;;I - 1 Ote / Once Sur;;-3544010496;-716665864;;;0;;;0
5244584;;I - 1 Ote / Dos Ote;;-3543637246;-7166627526;;;0;;;0
5244585;;I - Manuel Rodríguez / Pje Uno de Mayo;;-3540809772;-7166191399;;;0;;;0
5244587;;I - 1 Ote / Piduco;;-3543580426;-7166621089;;;0;;;0
5244588;;I - Cuatro Pte / Diecinueve Sur;;-3544168925;-7167530626;;;0;;;0
5244589;;I - Veintiséis Sur / Cinco Pte;;-3544624092;-7168255627;;;0;;;0
5259313;;Esmeralda;;-3544206647;-7160979134;;;0;;;0
5259314;;Iansa;;-3544425588;-7160668375;;;0;;;0
5259315;;Alto Las Cruces;;-3544716132;-7160275958;;;0;;;0
5259316;;Colegio Ingles;;-3545006599;-7159694316;;;0;;;0
5259317;;Escuela Iberia;;-3545313031;-7158869043;;;0;;;0
5259318;;Huilquilemu;;-3545621533;-7158133513;;;0;;;0
5259319;;Escuela Huilquilemu;;-3546047936;-7157768102;;;0;;;0
5259320;;Villa Cultural Huilquilemu;;-3546134582;-7157692832;;;0;;;0
5259321;;Santa Filomena;;-3546480154;-7157286561;;;0;;;0
5259322;;Jardin Las Flores;;-3546719979;-7156893569;;;0;;;0
5259323;;Mercedes;;-3546906415;-7156591453;;;0;;;0
5259324;;Poblacion Purisima;;-3547353882;-7155856728;;;0;;;0
5259325;;Cruce Chequen;;-3547878357;-7155243572;;;0;;;0
5259326;;El Porvenir;;-3548161528;-7154929762;;;0;;;0
5259327;;Marina Vistoso;;-3548324051;-7154751477;;;0;;;0
5259328;;Cruce Duao;;-3548864527;-7154158708;;;0;;;0
5259329;;Flor del Llano;;-3549568738;-7153382778;;;0;;;0
5259330;;Aurora;;-3549877951;-7152979374;;;0;;;0
5259331;;Chile Nuevo;;-3552029005;-7151271343;;;0;;;0
5259332;;Estadio San Clemente;;-3552317166;-7150924802;;;0;;;0
5259333;;Cruce Ramadilla;;-3552507521;-7150684476;;;0;;;0
5259334;;Cementerio San Clemente;;-3552688267;-7150449514;;;0;;;0
5259335;;Villa Conavicoop;;-3552841942;-7150251031;;;0;;;0
5259336;;Canal Maule;;-3553178968;-7149809003;;;0;;;0
5259337;;Copec;;-3553443514;-7149380922;;;0;;;0
5259338;;Paseo La Concepción;;-355355614;-7149116993;;;0;;;0
5259339;;Humberto Silva;;-3553175475;-7148930311;;;0;;;0
5259340;;Humberto Silva;;-3553273262;-7148765087;;;0;;;0
5259341;;Humberto Silva;;-3553109119;-7148625612;;;0;;;0
5259342;;Ignacio carrera Pinto;;-3553028792;-7148554802;;;0;;;0
5259343;;Clomodoro Silva;;-3553173729;-7148320913;;;0;;;0
5259344;;Alberto Torres;;-3553346602;-7148305893;;;0;;;0
5259345;;Los Nogales;;-3553514233;-7148271561;;;0;;;0
5259346;;Plaza de San Clemente;;-3553762181;-7148507595;;;0;;;0
5259347;;Silvestre Urizar;;-3553861707;-7148678184;;;0;;;0
5259348;;Centro;;-3553902739;-7148679256;;;0;;;0
5259349;;Unimarc;;-3553972581;-7148576796;;;0;;;0
5259350;;Los Canelos;;-3554141072;-7148334324;;;0;;;0
5259351;;San Maximo;;-3554242776;-7148171246;;;0;;;0
5259358;;San Maximo;;-3554237102;-7148152471;;;0;;;0
5259359;;San Maximo;;-3554129723;-7148317695;;;0;;;0
5259360;;Unimarc;;-3553954248;-7148565531;;;0;;;0
5259361;;Alejandro Cruz;;-3553845992;-7148728609;;;0;;;0
5259362;;PLaza de Armas;;-3553714163;-7148629904;;;0;;;0
5259363;;Los Nogales;;-3553726386;-7148452878;;;0;;;0
5259364;;Colegio Paula Montal;;-3553722021;-7148277998;;;0;;;0
5259365;;Alberto Torres;;-3553543044;-7148117065;;;0;;;0
5259366;;Los Nogales;;-3553441768;-7148206115;;;0;;;0
5259367;;Clomodoro Silva;;-3553261912;-7148387432;;;0;;;0
5259368;;Armando Ramirez;;-3553376287;-7148511887;;;0;;;0
5259369;;Carlos Silva;;-3553626858;-7148745775;;;0;;;0
5259370;;Humachuco;;-3553751704;-7148850918;;;0;;;0
5259371;;Paseo La Concepcion;;-3553608524;-714906013;;;0;;;0
5259372;;Copec;;-3553423433;-7149370193;;;0;;;0
5259373;;Canal Maule;;-3553156267;-7149802566;;;0;;;0
5259374;;Villa Conavicoop;;-3552826225;-7150232792;;;0;;;0
5259375;;Cementerio Parroquial;;-3552667312;-7150439858;;;0;;;0
5259376;;Canal Maule;;-3552493551;-7150671601;;;0;;;0
5259377;;Estadio San Clemente;;-3552301449;-7150910854;;;0;;;0
5259378;;Chile Nuevo;;-3552008921;-715126276;;;0;;;0
5259379;;Aurora;;-3549857861;-7152961135;;;0;;;0
5259380;;Flor del Llano;;-3549551268;-7153365612;;;0;;;0
5259382;;Marina Vistoso;;-3548312207;-7154750052;;;0;;;0
5259383;;Porvenir;;-3548150036;-7154927167;;;0;;;0
5259384;;Cruce Chequen;;-3547842097;-7155248883;;;0;;;0
5259385;;Poblacion Purisima;;-354735123;-7155820226;;;0;;;0
5259386;;Mercedes;;-3546910655;-7156529902;;;0;;;0
5259387;;Parque Las Flores;;-3546678285;-7156928322;;;0;;;0
5259388;;Huilquilemu 1;;-3546561568;-7157119235;;;0;;;0
5259389;;Huilquilemu 2;;-3546264015;-7157557156;;;0;;;0
5259390;;Villa Cultural Huilquilemu;;-3546139499;-715766594;;;0;;;0
5259391;;Huilquilemu 3;;-3545990222;-7157789487;;;0;;;0
5259392;;Huilquilemu 4;;-3545628559;-7158109345;;;0;;;0
5259393;;La Obra;;-3545347169;-715867925;;;0;;;0
5259394;;Escuela El Sauce;;-3545288082;-7158882498;;;0;;;0
5259395;;Colegio Ingles;;-3545004332;-7159669764;;;0;;;0
5259396;;Iansa;;-3544383549;-7160693033;;;0;;;0
5259397;;Esmeralda;;-3544163181;-7161018982;;;0;;;0
5259398;;Cruce Las Rastras;;-3543944295;-7161296286;;;0;;;0
5259399;;John Kennedy;;-3553332633;-7148247957;;;0;;;0
5259400;;Cruce Acceso By pass;;-355318246;-7148125648;;;0;;;0
5261841;;Estación Colín;;-3547664287;-7174417734;;;0;;;0
5261842;;Estación Rauquén;;-3545438215;-7178107381;;;0;;;0
5261848;;Estación Pocoa;;-3544739464;-7182243079;;;0;;;0
5261849;;Estaciòn Corinto;;-3544640699;-7187233329;;;0;;;0
5261850;;Estación El Morro;;-3546512661;-7189268589;;;0;;;0
5261851;;Estación Curtiduría;;-3546198076;-7193066597;;;0;;;0
5261852;;Estación Los Llocos;;-3545455257;-7196285248;;;0;;;0
5261853;;Estción El Tricahue;;-3546149139;-7197411776;;;0;;;0
5261856;;Estación El Peumo;;-3545308433;-7198724985;;;0;;;0
5261859;;Estación González Bastías;;-3544520081;-7202415705;;;0;;;0
5261861;;Estación Toconey;;-3542338165;-7205672979;;;0;;;0
5261863;;Estación Pichamán;;-354352011;-7210211277;;;0;;;0
5261865;;Estación Romeros;;-3543074278;-7212756157;;;0;;;0
5261867;;Estación Forel;;-3541252232;-721984148;;;0;;;0
5261869;;Estación Huinganes;;-3541530287;-7223199606;;;0;;;0
5261871;;Estación Los Digueñes;;-3542075876;-7227100611;;;0;;;0
5261872;;Estación Maquehua;;-3538859514;-7228851557;;;0;;;0
5261876;;Estación Rancho Astillero;;-3536754806;-7233780384;;;0;;;0
5261877;;Estación Constitución;;-3533615531;-7240423679;;;0;;;0
